window_start,window_stop,garud_h1,garud_h12,garud_h123,garud_h2h1
8100185.0,8200185.0,0.002735665694849373,0.002824517562126896,0.002972604007589435,0.9756407003298656
8200185.0,8300185.0,0.002936507936507939,0.00305497709287797,0.0032326808274330166,0.9596564494523678
8300185.0,8400185.0,0.001281873293535107,0.0013411078717201225,0.0014595770280901533,0.9768953068592059
8400185.0,8500185.0,0.001142348095700873,0.0012015826738858886,0.0013200518302559194,0.9740733238808995
8500185.0,8600185.0,0.002708825026609288,0.0027680596047943034,0.0028865287611643344,0.9890663705475357
8600185.0,8700185.0,0.0028849090656670917,0.002988569577490869,0.003151464667499661,0.9685595123516202
8700185.0,8800185.0,0.0019209588597343724,0.0019801934379193877,0.0020986625942894187,0.9845820284268851
8800185.0,8900185.0,0.0011647924475912902,0.0012240270257763057,0.0013424961821463365,0.9745729042510928
8900185.0,9000185.0,0.00116062751631265,0.0012198620944976655,0.0013383312508676963,0.9744816586921851
9000185.0,9100185.0,0.0025463927067425314,0.0026574575408394355,0.002827756953121355,0.9591094956837796
9100185.0,9200185.0,0.0015650886204822102,0.0017724096441297645,0.0019945393123235724,0.9243051448846837
9200185.0,9300185.0,0.0028610764033504595,0.0029651996853163067,0.003124392614188536,0.9747270521633643
9300185.0,9400185.0,0.002899949095284372,0.003128557545467167,0.003424730436392244,0.9423920848958749
9400185.0,9500185.0,0.0027999907445971643,0.002970290156879084,0.003173909019390075,0.9576894471531279
9500185.0,9600185.0,0.0016305705955851734,0.001689805173770189,0.0018082743301402198,0.9818362423726409
9600185.0,9700185.0,0.0021507242352723417,0.0022691933916423727,0.0024468971261974192,0.9449166218396988
9700185.0,9800185.0,0.002390670553935863,0.002553102873802585,0.002847424684159381,0.9647212543554008
9800185.0,9900185.0,0.002882363829885698,0.00311930214262576,0.0033562404553658222,0.9588986112226058
9900185.0,10000185.0,0.0021620621037530675,0.002236105326484337,0.0023693831274006214,0.9785958904109588
10000185.0,10100185.0,0.0022032486463973346,0.002295571289740386,0.0024436577352029247,0.9768431001890359
10100185.0,10200185.0,0.0012478596880929323,0.001366328844462963,0.0015440325790180096,0.9050621175598004
10200185.0,10300185.0,0.0015012263408764898,0.001590078208154013,0.0017381646536165517,0.9556103575832307
10300185.0,10400185.0,0.0012508676940163892,0.0013101022722014047,0.0014285714285714355,0.9763226045135036
10400185.0,10500185.0,0.002233328705631913,0.0023784071451709936,0.0025829515479661256,0.9435868213841692
10500185.0,10600185.0,0.0013110278124855448,0.0013702623906705603,0.001488731547040591,0.9774091069537594
10600185.0,10700185.0,0.002915451895043735,0.003085751307325655,0.0033020963487435826,0.9593650793650794
10700185.0,10800185.0,0.0022536905918830166,0.0023240316534777223,0.002453607293257444,0.9814681724845996
10800185.0,10900185.0,0.0024339395622194333,0.0025672173631357182,0.0027523254199638917,0.9513261716893239
10900185.0,11000185.0,0.0011164329677449281,0.0011756675459299436,0.0012941367022999745,0.9734715025906737
11000185.0,11100185.0,0.0022134295895228848,0.0022921005136748583,0.0024290804757277065,0.9790926196947523
11100185.0,11200185.0,0.002533203757693554,0.002673885880882966,0.0028738025822573933,0.9340518816222142
11200185.0,11300185.0,0.002163450414179282,0.002281919570549313,0.0024596233051043595,0.94524064171123
11300185.0,11400185.0,0.0012089869961590105,0.0013052431857096605,0.0014607339534453262,0.9353110047846891
11400185.0,11500185.0,0.0028293766486186295,0.0029797769447915206,0.003239390994493034,0.9723585214262349
11500185.0,11600185.0,0.0017420981998241517,0.001823545744828548,0.00196422786801796,0.9678576172134414
11600185.0,11700185.0,0.002552871488731532,0.0026417233560090555,0.0027898098014715943,0.9738964923411582
11700185.0,11800185.0,0.0031868665833679655,0.0035348697302049316,0.004119811189781959,0.9198068685108527
11800185.0,11900185.0,0.0010680734878985724,0.0011347123883567148,0.0012605858669998726,0.9649046793760835
11900185.0,12000185.0,0.002756258966171508,0.002874728122541539,0.0030524318570965855,0.9570181329751511
12000185.0,12100185.0,0.002179415984080713,0.0023126937849969977,0.0024978018418251712,0.9456417878755707
12100185.0,12200185.0,0.0011953352769679371,0.0012545698551529527,0.0013730390115229835,0.975222609368951
12200185.0,12300185.0,0.002291637743532792,0.0023915960942200057,0.002550789023092235,0.9631966882067853
12300185.0,12400185.0,0.0021497986949882072,0.0022682678513582383,0.002445971585913285,0.944892907114412
12400185.0,12500185.0,0.0015970197602850717,0.001700680272108849,0.0018635753621176416,0.9432048681541585
12500185.0,12600185.0,0.0022379564070526205,0.0023268082743301438,0.0024748947197926825,0.9702233250620348
12600185.0,12700185.0,0.0014447683835438943,0.0015040029617289098,0.0016224721180989406,0.9795003203074952
12700185.0,12800185.0,0.0029441436438521,0.003106113193576751,0.003400435003933547,0.9691920779629047
12800185.0,12900185.0,0.0028992549400712734,0.0030991716414457008,0.00341316118284049,0.9591380686352754
12900185.0,13000185.0,0.0023770188347447684,0.002532509602480434,0.0027472349484011153,0.914143872286576
13000185.0,13100185.0,0.0015255217733351897,0.0015847563515202052,0.001703225507890236,0.980585469437282
13100185.0,13200185.0,0.0026218242399000434,0.0027745383867832864,0.0030031468369660806,0.960285941223193
13200185.0,13300185.0,0.001735156647693096,0.0017943912258781116,0.0019128603822481424,0.98293105747433
13300185.0,13400185.0,0.001353139895413952,0.0014123744735989674,0.0015308436299689982,0.9781121751025993
13400185.0,13500185.0,0.0015900782081540122,0.0016884168633439793,0.001843907631079645,0.9545256111757859
13500185.0,13600185.0,0.0028277569531213877,0.002989726502846039,0.0032840483132028347,0.9679240651337861
13600185.0,13700185.0,0.002292100513674863,0.0023513350918598786,0.0024698042482299096,0.9870785382596406
13700185.0,13800185.0,0.0014882687768985174,0.0015475033550835329,0.0016659725114535637,0.9800995024875622
13800185.0,13900185.0,0.0014176963302327823,0.0014769309084177978,0.0015954000647878286,0.9791088624122737
13900185.0,14000185.0,0.002412420750613176,0.002516081262436953,0.0026789763524457453,0.9624016880874736
14000185.0,14100185.0,0.001853394418992087,0.0019126289971771026,0.0020310981535471336,0.984019975031211
14100185.0,14200185.0,0.0011749733907168338,0.0012342079689018493,0.0013526771252718802,0.9747932256794014
14200185.0,14300185.0,0.001147901337405723,0.0012552640103660633,0.0014218612615114195,0.9152388631324339
14300185.0,14400185.0,0.002624832245823502,0.0027035031699754754,0.0028404831320283236,0.9823695345557122
14400185.0,14500185.0,0.001876995696237682,0.00207783793789625,0.0024600860752464287,0.9407667652859961
14500185.0,14600185.0,0.002377712989957896,0.0025785552316164645,0.002796982738673709,0.9532405605293891
14600185.0,14700185.0,0.0017411726595400138,0.001844833171363791,0.0020077282613725836,0.9479069767441863
14700185.0,14800185.0,0.0015037715766578798,0.0015630061548428953,0.001681475311212926,0.9803046622557318
14800185.0,14900185.0,0.0016324216761534622,0.0016916562543384777,0.0018101254107085085,0.9818568391211907
14900185.0,15000185.0,0.0015072423527234052,0.0015664769309084207,0.0016849460872784515,0.9803500153515505
15000185.0,15100185.0,0.002948539960201774,0.003185478272941836,0.003422416585681898,0.9598210782390333
15100185.0,15200185.0,0.0017464945161738217,0.0018057290943588372,0.001924198250728868,0.9830418653948066
15200185.0,15300185.0,0.0019519644592530924,0.0020186033597112346,0.0021444768383543926,0.980796586059744
