window_start,window_stop,n_variants,fst,fst_wc,dxy,da
250185.0,350185.0,504,0.0200371067783041,0.020037106778304094,0.0006227229223161588,1.2477565687746453e-05
260185.0,360185.0,486,0.02107536262732743,0.021075362627327423,0.0006747439126784216,1.4220472640279508e-05
270185.0,370185.0,483,0.02143653264975284,0.021436532649752826,0.0003344247497127851,7.168907066103483e-06
280185.0,380185.0,504,0.019398321696657683,0.019398321696657676,0.0003811767578125,7.394189371335792e-06
290185.0,390185.0,496,0.021736010533183185,0.021736010533183196,0.00048524515184778633,1.0547293731739602e-05
300185.0,400185.0,462,0.022837702383797686,0.022837702383797693,0.00045315567379139524,1.03490344115772e-05
310185.0,410185.0,468,0.017736691319037236,0.01773669131903724,0.0005250091324200913,9.311924921410628e-06
320185.0,420185.0,464,0.01717753593664299,0.017177535936643,0.0004206161320172733,7.225148723258505e-06
330185.0,430185.0,454,0.023292407349105718,0.02329240734910572,0.0004275189350470507,9.957945184571808e-06
340185.0,440185.0,459,0.02232871388544415,0.022328713885444145,0.0004236402471584407,9.459341869159689e-06
350185.0,450185.0,477,0.022719641783486812,0.02271964178348681,0.00043126826833963074,9.798260569261121e-06
360185.0,460185.0,476,0.021807547755172813,0.021807547755172813,0.00045680633955709943,9.961826064757102e-06
370185.0,470185.0,504,0.019614334688869497,0.019614334688869504,0.0008736361361361362,1.7135791570465175e-05
380185.0,480185.0,468,0.020641132198702703,0.020641132198702703,0.0008264562483962022,1.7058992679589938e-05
390185.0,490185.0,452,0.018805089748764544,0.018805089748764544,0.0007634590034273663,1.4356915078954083e-05
400185.0,500185.0,444,0.018099294075146065,0.018099294075146058,0.0007983194965184788,1.4449019333410544e-05
410185.0,510185.0,438,0.0275968267884902,0.02759682678849019,0.0007551614215952252,2.0840058949113356e-05
420185.0,520185.0,458,0.02351246119888603,0.023512461198886017,0.001187654200117486,2.792467329795648e-05
430185.0,530185.0,444,0.02071824332852424,0.02071824332852424,0.0016375441456126052,3.3927038070002136e-05
440185.0,540185.0,512,0.022475473195348514,0.02247547319534853,0.0016870720612880055,3.7917742892099626e-05
450185.0,550185.0,628,0.029950477117861293,0.0299504771178613,0.002496988265971317,7.478598992354217e-05
460185.0,560185.0,657,0.03047304448630964,0.03047304448630964,0.0026919897959183678,8.203312480771195e-05
470185.0,570185.0,674,0.03148895383733896,0.03148895383733895,0.002851035544360481,8.977612664497972e-05
480185.0,580185.0,731,0.028829838330261388,0.02882983833026138,0.003006709435979685,8.668294694536572e-05
490185.0,590185.0,786,0.028374747173474102,0.028374747173474088,0.002886347954657467,8.189939346807932e-05
500185.0,600185.0,850,0.026789410860597856,0.026789410860597853,0.0029481425586254935,7.897900227863253e-05
510185.0,610185.0,894,0.021508458451081056,0.021508458451081056,0.002812685630621209,6.0496532022169014e-05
520185.0,620185.0,998,0.022488125671666265,0.022488125671666262,0.0020774747474747476,4.671851320092536e-05
530185.0,630185.0,1036,0.02934341328834634,0.02934341328834634,0.002261146861146861,6.634976685227986e-05
540185.0,640185.0,1019,0.027369317080293862,0.02736931708029386,0.0024322026232473995,6.656772479918047e-05
550185.0,650185.0,908,0.022424287186333703,0.022424287186333703,0.001834453896816685,4.113632101230636e-05
560185.0,660185.0,907,0.021437247728924577,0.021437247728924577,0.0017374253483742534,3.724561760361204e-05
570185.0,670185.0,903,0.021292096973011404,0.02129209697301141,0.0014656983536909187,3.1207791479970174e-05
580185.0,680185.0,900,0.02286502665446564,0.022865026654465652,0.0014354462582149674,3.282151695513835e-05
590185.0,690185.0,893,0.026123966763776724,0.026123966763776738,0.0014537794101990846,3.7978484993903987e-05
